,TimeStamp,TotalPower[kW],TotalWindSpeed[m/s],TotalTemperature[°C],TotalWindDirection[°]
59,2016-01-03 11:00:00,8418.883333333331,14.48787878787879,6.0,175.5772727272727
60,2016-01-03 12:00:00,8370.583333333334,15.42575757575758,6.151515151515151,168.2287878787879
61,2016-01-03 13:00:00,8489.516666666666,17.00454545454545,6.96969696969697,168.1833333333333
62,2016-01-03 14:00:00,8414.95,15.25757575757576,7.439393939393939,177.9393939393939
63,2016-01-03 15:00:00,8205.75,14.66818181818182,7.575757575757575,195.0439393939394
64,2016-01-03 16:00:00,8429.65,16.27121212121212,7.62121212121212,185.1772727272727
65,2016-01-03 17:00:00,3988.05,9.375757575757575,6.984848484848484,229.3
66,2016-01-03 18:00:00,6346.150000000001,11.65909090909091,7.121212121212121,209.0136363636364
67,2016-01-03 19:00:00,7606.5,14.00606060606061,6.666666666666667,209.7287878787879
68,2016-01-03 20:00:00,6764.533333333333,12.14090909090909,7.484848484848484,199.6954545454545
69,2016-01-03 21:00:00,5979.483333333334,11.22121212121212,8.06060606060606,198.3045454545454
70,2016-01-03 22:00:00,5211.05,10.5,8.43939393939394,231.7363636363636
71,2016-01-03 23:00:00,6042.783333333334,11.26515151515152,8.454545454545453,231.5166666666667
72,2016-01-04 00:00:00,4140.066666666667,9.315151515151515,7.924242424242425,229.4969696969697
73,2016-01-04 01:00:00,1428.65,6.45151515151515,7.848484848484848,235.8484848484848
74,2016-01-04 02:00:00,1032.15,5.716666666666666,8.151515151515152,244.6651515151515
75,2016-01-04 03:00:00,1336.266666666667,6.036363636363636,8.303030303030303,244.289393939394
76,2016-01-04 04:00:00,5879.233333333334,11.40909090909091,8.181818181818182,256.0742424242424
77,2016-01-04 05:00:00,4278.716666666667,9.55151515151515,8.0,246.3318181818182
78,2016-01-04 06:00:00,1448.183333333333,6.406060606060606,7.681818181818183,266.9984848484848
79,2016-01-04 07:00:00,1648.85,6.657575757575757,7.454545454545454,242.8545454545454
80,2016-01-04 08:00:00,2411.283333333333,7.292424242424243,7.696969696969696,237.230303030303
81,2016-01-04 09:00:00,181.3333333333333,3.607575757575757,8.84848484848485,253.1151515151515
82,2016-01-04 10:00:00,82.2,3.098181818181818,9.35151515151515,246.5090909090909
83,2016-01-04 11:00:00,371.8166666666667,4.026060606060606,8.73939393939394,252.5136363636364
84,2016-01-04 12:00:00,689.5833333333334,4.618181818181818,9.446969696969697,261.8530303030303
85,2016-01-04 13:00:00,1081.125,5.618939393939395,9.666666666666666,219.3416666666667
86,2016-01-04 14:00:00,974.9125,5.957954545454546,9.15151515151515,200.8098484848485
87,2016-01-04 15:00:00,716.3625000000001,5.361742424242425,9.181818181818182,195.2409090909091
88,2016-01-04 16:00:00,990.8000000000001,5.566666666666666,9.030303030303031,177.1106060606061
89,2016-01-04 17:00:00,1744.283333333333,6.913636363636364,8.621212121212123,179.0151515151515
90,2016-01-04 18:00:00,5095.066666666667,9.765151515151516,8.606060606060606,183.1651515151515
91,2016-01-04 19:00:00,6802.833333333333,11.0969696969697,8.000000000000002,174.3257575757576
92,2016-01-04 20:00:00,9243.533333333331,15.41666666666667,7.196969696969696,171.1651515151515
93,2016-01-04 21:00:00,9310.050000000001,16.5939393939394,7.378787878787879,177.5924242424242
94,2016-01-04 22:00:00,9233.65,15.27424242424242,8.15151515151515,179.1621212121212
95,2016-01-04 23:00:00,8035.033333333333,12.77121212121212,9.106060606060606,184.3469696969697
96,2016-01-05 00:00:00,2505.75,7.489393939393939,10.62121212121212,209.2015151515152
97,2016-01-05 01:00:00,851.3333333333334,5.325757575757575,11.18181818181818,235.2409090909091
98,2016-01-05 02:00:00,1349.116666666667,5.956060606060606,11.63636363636363,225.8909090909091
99,2016-01-05 03:00:00,558.8833333333333,4.537878787878788,11.92424242424242,196.230303030303
100,2016-01-05 04:00:00,603.5833333333334,4.763636363636363,12.39393939393939,203.6939393939394
101,2016-01-05 05:00:00,874.3166666666666,4.990909090909091,12.68181818181818,247.5454545454546
102,2016-01-05 06:00:00,2079.533333333333,6.83939393939394,12.98484848484848,270.2848484848485
103,2016-01-05 07:00:00,1384.75,5.960606060606061,13.12121212121212,248.8939393939394
104,2016-01-05 08:00:00,706.0833333333334,4.743939393939394,13.13636363636363,234.6787878787879
105,2016-01-05 09:00:00,1676.366666666667,6.662121212121213,13.3030303030303,229.6681818181818
106,2016-01-05 10:00:00,1428.866666666667,6.263636363636363,13.48484848484848,241.419696969697
107,2016-01-05 11:00:00,1116.466666666666,5.678787878787879,13.53030303030303,204.9272727272727
108,2016-01-05 12:00:00,1279.983333333333,6.233333333333334,13.65151515151515,198.5848484848485
109,2016-01-05 13:00:00,993.35,5.695454545454545,14.01515151515152,204.1469696969697
110,2016-01-05 14:00:00,1388.033333333334,5.677272727272727,14.65151515151515,242.3878787878788
111,2016-01-05 15:00:00,7137.916666666668,11.91818181818182,14.59090909090909,258.3212121212121
112,2016-01-05 16:00:00,3144.833333333333,7.507575757575755,14.25757575757576,263.8075757575757
113,2016-01-05 17:00:00,1363.216666666667,5.966666666666668,13.92424242424242,232.5772727272727
114,2016-01-05 18:00:00,3581.733333333334,8.58030303030303,13.59090909090909,241.3712121212121
115,2016-01-05 19:00:00,3362.833333333333,8.363636363636365,13.48484848484848,238.969696969697
116,2016-01-05 20:00:00,1982.683333333333,7.062121212121212,13.46969696969697,244.4136363636364
117,2016-01-05 21:00:00,748.25,4.921212121212121,13.06060606060606,202.6893939393939
118,2016-01-05 22:00:00,7480.483333333334,12.01818181818182,13.53030303030303,200.4575757575758
119,2016-01-05 23:00:00,7841.716666666666,12.08939393939394,12.3030303030303,187.7212121212121
120,2016-01-06 00:00:00,6523.549999999999,10.88636363636363,11.56060606060606,175.2984848484848
121,2016-01-06 01:00:00,6156.166666666667,10.68636363636364,12.0,185.8560606060606
